,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_positive,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
37,0.05216398239135742,0.0026551892037852817,0.001892232894897461,0.00013321012497192805,0.1,True,cyclic,0.1,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-522.489591569292,-485.5217345039125,-494.8126967842826,-500.10527512052755,-500.981006431395,-500.7820608818819,12.167377496692943,62,-494.6341523735125,-503.6548167951795,-501.24834408429587,-500.0854867806417,-499.76680017405323,-499.8779200415365,2.9561983044781694
38,0.017107152938842775,0.00046369989179764065,0.002108144760131836,0.00016832232812564386,0.1,True,cyclic,1,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-617.1333188425112,-569.8872096919207,-592.1207708197327,-585.4908970732077,-589.834446224374,-590.8933285303492,15.242101116298398,80,-583.3919993567129,-594.9112430421156,-593.6709720547351,-589.0196738969654,-589.2734395732405,-590.0534655847539,4.067841025047986
39,0.11002721786499023,0.009857923462689376,0.0017212390899658202,0.00010951264791161866,0.1,True,random,0.01,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 0.01}",-522.44274486636,-485.53717269420855,-494.7927704409274,-500.102552331665,-500.9820901135563,-500.77146608934345,12.148782892383883,60,-494.6352470186323,-503.6520703454125,-501.25545853438643,-500.08340718378224,-499.7741215435453,-499.8800609251518,2.9556867025284737
40,0.10879883766174317,0.017228675350107338,0.0018526077270507812,0.0001768184323984115,0.1,True,random,0.1,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 0.1}",-522.4423625477014,-485.5141371262316,-494.79062106489596,-500.0985816962262,-500.98224860655347,-500.7655902083217,12.154681218774204,59,-494.63140406426226,-503.66904248171494,-501.2531136848209,-500.08890320260053,-499.7713088313023,-499.8827544529401,2.961265263345395
41,0.01616702079772949,0.00048808806945349045,0.001887941360473633,0.00010241809483197144,0.1,True,random,1,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 1}",-539.3162750339702,-613.1490050101867,-526.885222874158,-575.2128542135877,-581.1214020841322,-567.1369518432068,30.89364280041958,75,-514.1486985365076,-641.0848664721356,-538.3010754866061,-568.1246043348292,-579.6389122017814,-568.2596314063719,43.031451881058466
42,1.895305871963501,0.07084019439967819,0.0020721435546875,4.558957254467361e-05,0.1,False,cyclic,0.01,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-347.6432150495086,-320.60730869543835,-322.9808138190237,-326.03029784507754,-312.39415971668524,-325.9311590251467,11.76198516200699,17,-318.23103047884126,-324.6362858864493,-324.46119368928674,-323.12914064047214,-326.74771603618643,-323.44107334624715,2.851137075014375
43,1.9830570697784424,0.0871832680688397,0.002289104461669922,0.0002382988820016132,0.1,False,cyclic,0.1,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-347.6432150495086,-320.60730869543835,-322.9808138190237,-326.03029784507754,-312.39415971668524,-325.9311590251467,11.76198516200699,17,-318.23103047884126,-324.6362858864493,-324.46119368928674,-323.12914064047214,-326.74771603618643,-323.44107334624715,2.851137075014375
44,0.018388700485229493,0.00042203955284593714,0.0019755840301513674,0.00016691632789048261,0.1,False,cyclic,1,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-477.2779839763386,-429.6302199709562,-437.036222891266,-436.4028107846966,-436.8253930257616,-443.4345261298038,17.14644250537831,37,-434.3934774615541,-446.0369702018246,-443.7825544898477,-443.6991491660024,-444.0078349860039,-442.38399726104655,4.086931704456865
45,1.8025317668914795,0.06500005632327822,0.001999044418334961,0.00011011517393948083,0.1,False,random,0.01,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 0.01}",-347.81969941500495,-320.71878859743816,-323.3019708043638,-326.05289398129304,-312.7485727248453,-326.12838510458903,11.71998760158722,19,-318.48620812507875,-324.9421480624173,-324.73265248029867,-323.40497788784864,-327.014019944919,-323.71600130011245,2.8587205076041204
46,1.8605162620544433,0.12595637686842395,0.0020074367523193358,5.7753504022366555e-05,0.1,False,random,0.1,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 0.1}",-347.8779080979283,-320.6619944192612,-323.32818883708853,-326.0759585899616,-312.77921989899033,-326.14465396864597,11.73853409540621,20,-318.4608411159701,-324.93599075105834,-324.73789070285005,-323.45864777387567,-327.01483997199324,-323.7216420631495,2.8669757272208085
